completions/train/mean_length,actor/train/kl,rewards/train/score/mean,_step
200.0,0.5548932552337646,10.0,2778
225.75,0.42850494384765625,10.0,2779
254.375,0.2971124053001404,5.8125,2780
320.875,0.1303267925977707,6.75,2781
211.75,0.19301582872867584,10.0,2782
254.0,0.3190256655216217,10.0,2783
733.625,0.3299713432788849,0.75,2784
455.625,0.17251363396644592,8.0,2785
345.5,0.24917449057102203,5.875,2786
350.25,0.2651899456977844,4.5,2787
177.25,0.22951067984104156,10.0,2788
235.0,0.3784544765949249,7.6875,2789
328.0,0.2453955113887787,7.9375,2790
293.125,0.17166578769683838,9.3125,2791
273.0,0.21014836430549622,10.0,2792
246.75,0.22526592016220093,4.5,2793
515.25,0.3771851658821106,4.0,2794
291.625,0.20089603960514069,6.1875,2795
267.125,0.3560396730899811,6.5625,2796
264.75,0.37066617608070374,8.75,2797
700.25,0.23967806994915009,1.90625,2798
414.625,0.16033458709716797,5.15625,2799
210.625,0.3144160211086273,10.0,2800
339.625,0.2929675877094269,9.3125,2801
354.875,0.18293102085590363,5.0,2802
447.875,0.2400156706571579,6.5625,2803
311.625,0.18112820386886597,6.71875,2804
222.875,0.3259425759315491,6.5625,2805
263.625,0.3635798692703247,8.9375,2806
205.625,0.26660478115081787,9.125,2807
519.75,0.40104106068611145,3.875,2808
318.5,0.1963799148797989,9.3125,2809
267.25,0.20254479348659515,8.3125,2810
572.875,0.3139876127243042,3.3125,2811
519.25,0.19255678355693817,4.0,2812
278.125,0.27394208312034607,8.75,2813
487.625,0.2562270164489746,4.625,2814
265.25,0.1977345049381256,10.0,2815
249.5,0.35387536883354187,4.625,2816
222.625,0.3422500491142273,10.0,2817
289.125,0.22024638950824738,4.5,2818
257.875,0.28376713395118713,8.09375,2819
238.25,0.2529280185699463,7.0625,2820
204.75,0.26874592900276184,10.0,2821
244.125,0.17214776575565338,10.0,2822
305.625,0.31005486845970154,4.375,2823
277.125,0.2808723747730255,10.0,2824
333.625,0.22376973927021027,5.0625,2825
526.75,0.2655697464942932,6.375,2826
412.5,0.22034285962581635,5.875,2827
433.75,0.18918490409851074,4.8125,2828
382.5,0.23688943684101105,6.90625,2829
462.125,0.24975505471229553,3.875,2830
349.375,0.22682659327983856,7.3125,2831
175.625,0.24706953763961792,9.3125,2832
474.75,0.35934948921203613,5.1875,2833
305.5,0.29714569449424744,4.6875,2834
520.0,0.24782414734363556,5.9375,2835
214.25,0.1844046264886856,8.25,2836
392.5,0.35384470224380493,7.3125,2837
310.625,0.18154795467853546,4.5,2838
225.5,0.24308350682258606,10.0,2839
349.625,0.2349303811788559,9.3125,2840
240.25,0.14979562163352966,7.0625,2841
215.875,0.3560934066772461,10.0,2842
608.625,0.28807559609413147,3.375,2843
269.625,0.14169028401374817,5.75,2844
275.125,0.28244873881340027,10.0,2845
293.625,0.224035382270813,9.3125,2846
228.75,0.29998746514320374,9.0,2847
483.5,0.28884273767471313,3.1875,2848
353.625,0.2261446863412857,9.0,2849
425.125,0.23534177243709564,10.0,2850
230.75,0.16647285223007202,9.0,2851
406.0,0.3868977427482605,3.75,2852
287.125,0.17615291476249695,5.875,2853
276.375,0.21187633275985718,8.625,2854
349.25,0.25658005475997925,10.0,2855
245.375,0.21263183653354645,10.0,2856
365.5,0.2125011831521988,8.625,2857
334.875,0.27347108721733093,10.0,2858
237.125,0.18954907357692719,10.0,2859
204.0,0.3455902934074402,5.625,2860
319.0,0.2875228524208069,10.0,2861
455.875,0.2489565759897232,4.5,2862
702.25,0.2480921447277069,1.375,2863
368.875,0.12500624358654022,6.25,2864
387.25,0.24671082198619843,8.8125,2865
383.125,0.16311891376972198,5.875,2866
305.25,0.20577536523342133,7.25,2867
319.75,0.2625293433666229,5.59375,2868
384.25,0.2890619933605194,9.875,2869
332.125,0.24339264631271362,10.0,2870
416.125,0.16254250705242157,4.75,2871
267.25,0.2163199931383133,8.625,2872
292.625,0.21415045857429504,7.9375,2873
326.75,0.2505957782268524,9.3125,2874
416.625,0.22765247523784637,9.3125,2875
306.875,0.21163107454776764,10.0,2876
713.875,0.21137405931949615,2.53125,2877
286.0,0.09872197359800339,7.9375,2878
301.875,0.2081804871559143,6.625,2879
302.5,0.2376457005739212,10.0,2880
321.625,0.21260257065296173,5.0,2881
305.875,0.23960670828819275,9.3125,2882
244.125,0.4162042438983917,9.3125,2883
529.0,0.3516574501991272,5.15625,2884
220.5,0.25359848141670227,8.4375,2885
240.875,0.3781733810901642,6.1875,2886
327.5,0.2560785710811615,10.0,2887
384.25,0.200383260846138,3.875,2888
701.5,0.24968284368515015,2.9375,2889
438.75,0.20113496482372284,7.25,2890
233.125,0.17856304347515106,9.3125,2891
293.25,0.313800573348999,9.0,2892
285.75,0.31435394287109375,10.0,2893
471.75,0.26107320189476013,8.6875,2894
709.375,0.16500751674175262,1.4375,2895
282.875,0.1456642597913742,9.5,2896
413.375,0.24341024458408356,5.0,2897
282.125,0.1667531132698059,10.0,2898
474.5,0.21912546455860138,7.375,2899
496.0,0.17690409719944,5.9375,2900
327.25,0.16814656555652618,7.375,2901
189.0,0.2755313813686371,9.3125,2902
324.875,0.4148179590702057,10.0,2903
384.875,0.2490190714597702,5.875,2904
549.375,0.30446165800094604,5.375,2905
429.5,0.15784867107868195,4.5,2906
278.25,0.22828525304794312,9.3125,2907
324.75,0.2546255886554718,4.5,2908
343.375,0.2737065255641937,10.0,2909
183.25,0.16286121308803558,10.0,2910
318.625,0.5075750946998596,5.4375,2911
361.0,0.28413206338882446,7.75,2912
330.875,0.26082509756088257,5.1875,2913
267.75,0.20562875270843506,10.0,2914
259.5,0.2299378216266632,4.65625,2915
426.625,0.2941266596317291,5.875,2916
518.875,0.18985122442245483,3.9375,2917
268.5,0.17245236039161682,10.0,2918
695.75,0.21038085222244263,3.6875,2919
245.375,0.13469111919403076,9.875,2920
297.25,0.3050510883331299,7.40625,2921
403.5,0.28105029463768005,4.6875,2922
219.5,0.18911883234977722,8.0625,2923
355.5,0.4145357608795166,10.0,2924
303.375,0.23693570494651794,7.9375,2925
362.125,0.3719647526741028,4.5625,2926
358.125,0.28493842482566833,5.9375,2927
325.25,0.24906809628009796,6.5625,2928
300.0,0.2923830449581146,9.3125,2929
463.875,0.2908484637737274,5.25,2930
753.125,0.24197056889533997,-0.125,2931
246.375,0.10800141096115112,10.0,2932
630.25,0.4102780222892761,2.75,2933
580.125,0.1647227257490158,2.625,2934
255.0,0.13962745666503906,9.875,2935
250.5,0.24690887331962585,9.125,2936
451.375,0.2847684621810913,2.75,2937
282.125,0.21560920774936676,7.75,2938
354.25,0.2744840979576111,7.75,2939
201.875,0.2719660997390747,8.625,2940
314.625,0.36281660199165344,10.0,2941
441.25,0.12874391674995422,4.5,2942
315.125,0.25401291251182556,9.3125,2943
214.5,0.14349818229675293,8.09375,2944
590.625,0.38674089312553406,8.0,2945
625.75,0.12718945741653442,3.25,2946
420.0,0.17317405343055725,4.5,2947
337.125,0.2201312780380249,9.5,2948
672.875,0.20172816514968872,2.625,2949
235.25,0.16424348950386047,10.0,2950
324.875,0.2907317876815796,9.1875,2951
420.75,0.3150443136692047,6.09375,2952
299.25,0.22336718440055847,8.8125,2953
246.875,0.2730359137058258,10.0,2954
264.125,0.2435486763715744,8.625,2955
306.75,0.3033508360385895,9.3125,2956
263.875,0.25688207149505615,5.25,2957
438.625,0.33265239000320435,6.625,2958
211.75,0.24882012605667114,8.0625,2959
405.5,0.44995445013046265,7.25,2960
209.25,0.23685461282730103,8.3125,2961
362.375,0.49020591378211975,5.9375,2962
439.875,0.2744084596633911,9.6875,2963
389.75,0.2062613070011139,7.6875,2964
356.625,0.21818622946739197,10.0,2965
550.0,0.16605624556541443,5.3125,2966
336.875,0.15351054072380066,5.0,2967
651.625,0.30203351378440857,2.75,2968
292.625,0.1641358882188797,8.625,2969
597.375,0.2096792757511139,4.8125,2970
383.125,0.2109319269657135,9.3125,2971
348.25,0.14369453489780426,5.125,2972
293.0,0.24458499252796173,8.625,2973
258.0,0.32160043716430664,9.875,2974
470.875,0.2949587106704712,5.0,2975
270.75,0.14682593941688538,10.0,2976
265.375,0.28997287154197693,4.65625,2977
439.25,0.41309261322021484,3.3125,2978
280.75,0.2053939700126648,10.0,2979
378.875,0.18750613927841187,8.9375,2980
382.125,0.2531031370162964,3.125,2981
336.25,0.2833138108253479,5.875,2982
263.875,0.265543669462204,9.3125,2983
367.875,0.30459609627723694,9.46875,2984
460.625,0.2684096395969391,3.875,2985
241.25,0.254670113325119,5.875,2986
341.5,0.37692713737487793,10.0,2987
308.875,0.1807699203491211,4.8125,2988
231.375,0.3919556736946106,7.75,2989
207.875,0.2692372798919678,10.0,2990
290.0,0.3468559980392456,4.5,2991
252.5,0.35494264960289,10.0,2992
370.625,0.21122731268405914,7.9375,2993
484.5,0.27686476707458496,7.1875,2994
283.125,0.22073625028133392,5.75,2995
472.75,0.17678022384643555,6.5,2996
327.875,0.21223771572113037,5.1875,2997
310.5,0.30781301856040955,4.5,2998
235.125,0.2749876081943512,10.0,2999
252.5,0.2507752776145935,8.75,3000
291.375,0.2701563835144043,7.25,3001
395.125,0.19003507494926453,4.8125,3002
292.625,0.20492565631866455,10.0,3003
304.125,0.20969940721988678,4.5,3004
401.625,0.24868986010551453,9.3125,3005
448.5,0.20397327840328217,4.0,3006
317.5,0.271528959274292,8.75,3007
292.5,0.18773606419563293,9.125,3008
188.875,0.2911381423473358,10.0,3009
313.625,0.27013009786605835,5.1875,3010
516.0,0.36168378591537476,3.40625,3011
419.875,0.2311677187681198,5.875,3012
556.25,0.20330961048603058,4.6875,3013
188.75,0.19340185821056366,7.5625,3014
653.5,0.3468155562877655,3.375,3015
285.25,0.20280446112155914,10.0,3016
307.875,0.2767198085784912,10.0,3017
214.875,0.2204197645187378,10.0,3018
239.25,0.2601777911186218,8.4375,3019
400.75,0.26653042435646057,6.78125,3020
336.75,0.18398945033550262,5.875,3021
262.125,0.2409815788269043,7.25,3022
359.125,0.33057501912117004,5.0,3023
186.25,0.2808600068092346,9.3125,3024
182.5,0.34662044048309326,9.125,3025
304.5,0.5120587348937988,4.9375,3026
462.0,0.19329680502414703,5.3125,3027
230.125,0.19682033360004425,10.0,3028
329.0,0.2378987967967987,9.3125,3029
277.625,0.21582919359207153,9.3125,3030
329.625,0.2958201467990875,10.0,3031
390.125,0.12427958101034164,9.0,3032
516.75,0.197113499045372,10.0,3033
396.5,0.08238314837217331,10.0,3034
461.875,0.2281409353017807,10.0,3035
333.125,0.250881552696228,8.0,3036
302.625,0.29211002588272095,10.0,3037
483.875,0.18601250648498535,4.875,3038
237.875,0.18050317466259003,9.46875,3039
253.375,0.19758906960487366,5.34375,3040
293.875,0.3564980924129486,10.0,3041
306.875,0.3040429949760437,10.0,3042
271.0,0.21571603417396545,10.0,3043
282.75,0.304517537355423,10.0,3044
136.5,0.20697367191314697,8.0625,3045
341.625,0.3303159177303314,9.5,3046
333.125,0.23808147013187408,10.0,3047
682.625,0.21457287669181824,2.75,3048
359.375,0.1507076472043991,10.0,3049
418.375,0.11937975883483887,5.8125,3050
303.25,0.17819459736347198,6.625,3051
235.625,0.22211690247058868,6.5625,3052
337.375,0.269131600856781,8.6875,3053
371.5,0.2887803018093109,9.3125,3054
503.5,0.19795064628124237,6.5625,3055
366.75,0.17561589181423187,5.0,3056
240.0,0.27087628841400146,7.9375,3057
321.875,0.38908621668815613,5.25,3058
475.5,0.2795831561088562,7.375,3059
603.875,0.241437628865242,3.40625,3060
579.375,0.19584457576274872,6.5625,3061
368.25,0.2048453986644745,5.625,3062
454.0,0.21708561480045319,9.3125,3063
204.75,0.2070675790309906,2.5,3064
495.0,0.19027958810329437,3.875,3065
340.875,0.1638496369123459,4.5,3066
508.25,0.23765435814857483,5.53125,3067
460.0,0.15302541851997375,5.4375,3068
319.25,0.15333710610866547,8.125,3069
243.625,0.26805078983306885,8.625,3070
452.625,0.3491646349430084,6.625,3071
344.625,0.26883018016815186,5.1875,3072
271.25,0.21884475648403168,5.375,3073
321.625,0.31698185205459595,8.625,3074
260.375,0.324737012386322,4.6875,3075
456.375,0.3088819086551666,5.875,3076
220.75,0.26030170917510986,10.0,3077
150.875,0.20659887790679932,4.8125,3078
218.625,0.3954829275608063,5.875,3079
221.875,0.3400920629501343,10.0,3080
147.875,0.338466078042984,5.5,3081
238.25,0.5390069484710693,10.0,3082
552.75,0.2656659185886383,4.09375,3083
261.5,0.2500138580799103,10.0,3084
368.0,0.19762670993804932,9.3125,3085
129.875,0.1321585476398468,9.125,3086
210.75,0.3499390184879303,10.0,3087
437.25,0.24020229279994965,8.09375,3088
547.875,0.19999217987060547,6.6875,3089
497.375,0.14558859169483185,4.4375,3090
354.125,0.16311705112457275,7.8125,3091
254.625,0.2566261887550354,9.3125,3092
342.125,0.17072747647762299,5.1875,3093
209.75,0.2212546169757843,10.0,3094
296.375,0.3805803954601288,10.0,3095
656.625,0.18795594573020935,1.375,3096
307.125,0.1528431475162506,8.625,3097
309.375,0.176211416721344,5.0625,3098
323.0,0.25604328513145447,9.3125,3099
312.875,0.2506929337978363,10.0,3100
243.25,0.23743769526481628,4.5,3101
262.625,0.2884204089641571,10.0,3102
546.0,0.15190143883228302,3.3125,3103
308.0,0.19283893704414368,9.3125,3104
501.75,0.2327435165643692,7.375,3105
570.375,0.19119468331336975,3.0,3106
203.125,0.12245319038629532,9.3125,3107
164.5,0.300430029630661,10.0,3108
254.625,0.289683073759079,6.125,3109
422.25,0.34563544392585754,8.625,3110
607.5,0.20712697505950928,7.6875,3111
257.0,0.12066313624382019,6.03125,3112
247.75,0.24473123252391815,7.25,3113
275.5,0.2750632166862488,5.6875,3114
303.75,0.28891873359680176,6.375,3115
326.75,0.3300752341747284,8.625,3116
528.0,0.25993672013282776,6.625,3117
371.875,0.1917002648115158,10.0,3118
227.0,0.2023313343524933,10.0,3119
364.875,0.37731805443763733,7.5,3120
257.375,0.24450412392616272,10.0,3121
587.875,0.27893826365470886,3.9375,3122
391.625,0.16455776989459991,7.25,3123
437.0,0.19153836369514465,8.78125,3124
218.625,0.19000102579593658,10.0,3125
301.375,0.3576563894748688,5.1875,3126
703.5,0.2539992332458496,0.8125,3127
476.5,0.16151778399944305,3.875,3128
425.25,0.23881182074546814,4.5625,3129
349.0,0.228805273771286,10.0,3130
262.375,0.18503442406654358,5.1875,3131
123.5,0.34095996618270874,7.375,3132
389.375,0.45756930112838745,10.0,3133
279.375,0.19600728154182434,10.0,3134
657.25,0.31233343482017517,1.8125,3135
219.0,0.11141986399888992,7.9375,3136
292.5,0.30307021737098694,8.0,3137
261.875,0.19007301330566406,10.0,3138
314.0,0.2300247699022293,7.28125,3139
317.375,0.3417387306690216,10.0,3140
471.125,0.3002893328666687,6.5625,3141
297.625,0.2704310119152069,6.0625,3142
417.875,0.3205317556858063,10.0,3143
415.625,0.12533482909202576,6.625,3144
401.875,0.1847347915172577,3.875,3145
296.0,0.2961385250091553,9.3125,3146
388.375,0.20615699887275696,6.5625,3147
248.875,0.1927613914012909,10.0,3148
297.5,0.2590816020965576,10.0,3149
344.375,0.26883816719055176,4.5,3150
362.875,0.2567407190799713,7.25,3151
215.5,0.27987152338027954,9.125,3152
340.625,0.35624152421951294,3.5,3153
323.25,0.22412697970867157,4.5,3154
392.625,0.36014261841773987,4.5625,3155
281.625,0.24596083164215088,9.1875,3156
411.875,0.39772894978523254,5.875,3157
260.5,0.1778712123632431,7.9375,3158
426.25,0.37420669198036194,7.75,3159
155.5,0.21280117332935333,4.75,3160
351.75,0.44601595401763916,10.0,3161
325.25,0.2702691853046417,10.0,3162
475.625,0.2174212783575058,3.875,3163
226.625,0.2164548635482788,8.625,3164
209.25,0.4183224141597748,10.0,3165
508.25,0.3673071265220642,5.875,3166
272.75,0.19323156774044037,8.0,3167
396.125,0.2332228422164917,6.625,3168
577.375,0.25505098700523376,2.625,3169
499.25,0.1804429441690445,3.9375,3170
417.625,0.21254481375217438,10.0,3171
396.875,0.24071313440799713,4.875,3172
577.5,0.32594573497772217,3.4375,3173
444.125,0.15343889594078064,4.875,3174
367.0,0.22650901973247528,6.0625,3175
410.375,0.233219712972641,9.0,3176
294.875,0.218664288520813,9.3125,3177
373.375,0.2883955240249634,6.5625,3178
473.375,0.22301264107227325,5.1875,3179
644.875,0.2339155226945877,2.0,3180
228.625,0.1704620122909546,10.0,3181
261.875,0.28024744987487793,7.9375,3182
288.375,0.25847747921943665,10.0,3183
227.625,0.2477388083934784,7.9375,3184
210.625,0.34953323006629944,10.0,3185
218.875,0.28440314531326294,10.0,3186
249.75,0.26433685421943665,4.5,3187
752.875,0.29032716155052185,0.125,3188
445.375,0.14029988646507263,9.375,3189
277.75,0.2528129518032074,9.3125,3190
292.125,0.36185529828071594,9.46875,3191
416.625,0.27010202407836914,7.25,3192
376.25,0.2368362694978714,4.5,3193
286.625,0.3265262842178345,7.9375,3194
242.375,0.26959094405174255,10.0,3195
552.5,0.2908713221549988,4.5,3196
181.625,0.2303192913532257,9.125,3197
234.875,0.3928297460079193,10.0,3198
327.5,0.19872339069843292,8.28125,3199
322.75,0.23816613852977753,5.1875,3200
222.375,0.3364226222038269,10.0,3201
586.5,0.20091935992240906,2.84375,3202
441.75,0.21700067818164825,8.78125,3203
342.875,0.21733438968658447,10.0,3204
215.125,0.22785943746566772,9.1875,3205
512.25,0.33598026633262634,6.03125,3206
328.125,0.1904195100069046,4.5,3207
246.0,0.27032527327537537,5.0,3208
277.25,0.31430357694625854,10.0,3209
222.25,0.20955359935760498,9.3125,3210
235.125,0.2824210524559021,10.0,3211
589.125,0.2393842339515686,5.125,3212
366.25,0.22884175181388855,7.9375,3213
257.75,0.20009727776050568,8.3125,3214
559.375,0.31891360878944397,3.25,3215
433.125,0.1543228179216385,7.9375,3216
188.5,0.23264820873737335,8.125,3217
316.25,0.3653935492038727,10.0,3218
248.25,0.24407492578029633,10.0,3219
221.5,0.2744825482368469,6.875,3220
465.0,0.40545639395713806,6.1875,3221
496.375,0.20130711793899536,4.8125,3222
214.625,0.22321978211402893,10.0,3223
326.875,0.20079301297664642,4.625,3224
485.375,0.2760124206542969,4.625,3225
391.375,0.12197361886501312,5.09375,3226
342.125,0.20828986167907715,7.25,3227
199.375,0.28931131958961487,5.1875,3228
288.875,0.4527495205402374,8.875,3229
242.0,0.29054608941078186,6.28125,3230
352.25,0.30206143856048584,3.75,3231
491.625,0.24288468062877655,5.9375,3232
704.875,0.1725476086139679,2.0625,3233
314.625,0.17247049510478973,6.5625,3234
471.5,0.22192874550819397,6.3125,3235
284.5,0.2447344958782196,7.25,3236
188.875,0.17317023873329163,1.4375,3237
391.25,0.3024755120277405,6.03125,3238
385.375,0.23384742438793182,10.0,3239
324.625,0.16362105309963226,10.0,3240
371.125,0.16970300674438477,10.0,3241
368.75,0.1909545361995697,8.625,3242
307.875,0.1899210661649704,9.875,3243
224.0,0.18443621695041656,10.0,3244
605.75,0.43007126450538635,4.0,3245
390.625,0.1882210224866867,4.875,3246
467.625,0.25119754672050476,6.0,3247
691.0,0.18043449521064758,2.125,3248
353.375,0.10562565922737122,9.46875,3249
568.5,0.2106907069683075,6.09375,3250
533.375,0.21783915162086487,3.875,3251
286.625,0.1617235690355301,10.0,3252
436.375,0.2821454405784607,7.3125,3253
350.5,0.2302091121673584,10.0,3254
481.25,0.21688123047351837,7.65625,3255
525.625,0.2386443167924881,4.375,3256
217.625,0.15533758699893951,10.0,3257
512.5,0.3033459782600403,3.625,3258
586.375,0.18177376687526703,1.375,3259
372.875,0.15663187205791473,9.3125,3260
384.875,0.2346767783164978,8.0,3261
349.625,0.20670954883098602,9.0,3262
598.125,0.20349927246570587,3.375,3263
338.25,0.17658349871635437,10.0,3264
197.75,0.1469404697418213,3.75,3265
379.875,0.32366272807121277,9.34375,3266
384.125,0.22114959359169006,10.0,3267
321.0,0.27626335620880127,9.46875,3268
315.125,0.20300795137882233,7.5625,3269
243.25,0.18396049737930298,7.28125,3270
320.375,0.33479994535446167,5.5,3271
300.375,0.33580413460731506,9.46875,3272
317.5,0.3794000744819641,7.25,3273
401.5,0.3079630136489868,9.375,3274
323.0,0.1956409066915512,7.9375,3275
499.5,0.2190171629190445,5.125,3276
357.25,0.2117484211921692,5.1875,3277
303.375,0.24052712321281433,10.0,3278
228.0,0.15830346941947937,8.4375,3279
351.75,0.4071556031703949,6.1875,3280
456.5,0.18806906044483185,6.625,3281
281.875,0.21025939285755157,10.0,3282
164.5,0.2346014529466629,9.125,3283
352.25,0.4923582375049591,3.875,3284
284.625,0.3259638845920563,9.0,3285
634.25,0.22555123269557953,3.03125,3286
301.375,0.13078641891479492,10.0,3287
580.25,0.21834605932235718,3.9375,3288
690.75,0.19899597764015198,2.1875,3289
506.25,0.12409017980098724,5.0,3290
307.375,0.20444762706756592,10.0,3291
398.875,0.287920206785202,8.625,3292
387.125,0.18671134114265442,6.0625,3293
198.25,0.27022093534469604,9.3125,3294
303.625,0.3851380944252014,9.875,3295
207.25,0.28519871830940247,6.5,3296
234.0,0.3336859345436096,10.0,3297
300.75,0.26921501755714417,10.0,3298
251.125,0.12848606705665588,9.875,3299
232.875,0.3371106684207916,10.0,3300
331.375,0.2016456574201584,6.5625,3301
262.0,0.33202359080314636,10.0,3302
398.875,0.28765103220939636,7.375,3303
462.0,0.17099067568778992,3.9375,3304
259.75,0.25063684582710266,10.0,3305
267.375,0.1959953010082245,4.5,3306
216.0,0.2756950259208679,4.5,3307
395.625,0.2943529784679413,5.5,3308
313.75,0.24831464886665344,5.8125,3309
210.75,0.31411004066467285,10.0,3310
505.875,0.23465615510940552,10.0,3311
256.5,0.16031533479690552,10.0,3312
683.375,0.3631540834903717,2.90625,3313
256.75,0.14670750498771667,10.0,3314
368.0,0.2720225751399994,8.4375,3315
336.0,0.20713640749454498,8.75,3316
311.25,0.2171248346567154,4.6875,3317
222.875,0.3266185522079468,6.03125,3318
311.875,0.29584819078445435,4.5,3319
222.25,0.3110223710536957,10.0,3320
358.0,0.2630457878112793,6.03125,3321
642.375,0.3266368806362152,4.6875,3322
346.75,0.14872224628925323,4.8125,3323
296.5,0.26138022541999817,6.28125,3324
179.625,0.2328581064939499,10.0,3325
528.75,0.561176598072052,7.59375,3326
271.25,0.22151313722133636,6.65625,3327
228.875,0.18762223422527313,6.5,3328
255.125,0.3008033037185669,10.0,3329
316.25,0.1629570722579956,7.25,3330
265.125,0.27882543206214905,10.0,3331
257.625,0.1677657663822174,10.0,3332
673.875,0.22258643805980682,0.875,3333
397.125,0.1103094220161438,10.0,3334
491.5,0.22059129178524017,5.375,3335
384.875,0.22163189947605133,6.5625,3336
243.625,0.24852906167507172,10.0,3337
359.875,0.14206793904304504,10.0,3338
361.125,0.2002212107181549,9.3125,3339
224.5,0.18429246544837952,9.0,3340
298.75,0.37290626764297485,7.125,3341
320.375,0.3528856635093689,10.0,3342
183.0,0.15454159677028656,6.5625,3343
225.125,0.42002254724502563,8.125,3344
317.5,0.29509299993515015,10.0,3345
296.5,0.23552118241786957,5.5625,3346
348.75,0.23585064709186554,4.125,3347
558.75,0.25296416878700256,3.46875,3348
531.375,0.13295753300189972,3.3125,3349
214.0,0.2701526880264282,10.0,3350
433.25,0.2299436777830124,5.5,3351
355.75,0.255634605884552,6.5625,3352
557.875,0.29321303963661194,5.9375,3353
253.875,0.1690957248210907,9.0,3354
415.75,0.2846251130104065,5.8125,3355
281.25,0.17220142483711243,7.9375,3356
318.875,0.3715839982032776,7.6875,3357
304.375,0.2298995703458786,10.0,3358
317.25,0.23710958659648895,10.0,3359
200.625,0.22697681188583374,10.0,3360
429.75,0.4493899941444397,10.0,3361
270.5,0.10544651746749878,9.125,3362
655.625,0.22140158712863922,2.4375,3363
,0.21511678397655487,,3364
